
-4335	01775973	06024357
-4335	00077276	06024357
-4328	01775973	07354565
-4328	00659537	-5134
-4327	00430666	05213933
-4318	00235191	-1865
-4306	00638109	-3924
-4298	01775973	07240288
-4298	00692561	-5043
-4294	01868387	07315043
-4294	01111638	02720094
-4286	00662608	05321825
-4286	01111638	05321825
-4279	00077276	07232818
-4270	01775973	00605730
-4270	0	00605730
-4269	00249716	-360
-4266	01582491	-1494
-4266	01513366	04782793
-4265	00235191	-4969
-4254	00430666	-1310
-4250	01775973	04552661
-4250	01513874	04552661
-4249	00235191	-3632
-4244	01006316	06299747
-4244	00638109	05352409
-4243	01622769	03499424
-4237	00235191	-3150
-4234	00946301	-4554
-4231	00235191	07240288
-4231	01691743	-4889
-4229	01474694	06741251
-4225	0	07135420
-4225	0	04603367
-4224	00235191	-2369
-4214	0	09822324
-4214	01775973	07061896
-4212	00594989	03499424
-4200	01775973	-462
-4200	01763790	07232818
-4195	00239960	04485976
-4195	01188481	04485976
-4195	01842330	-788
-4195	01775163	00508925
-4195	01643531	00508925
-4195	01775973	06268839
-4195	01811792	05616177
-4195	01825948	05616177
-4193	0	07689380
-4182	01575833	-1554
-4181	01811792	-4166
-4180	00662608	-2932
-4179	00235191	07258194
-4169	01811792	10044643
-4152	01775973	07036038
-4152	01809405	07036038
-4148	01775973	00508925
-4133	01025850	00248000
-4107	01681144	00017954
-4107	01788486	00017954
-4107	0	04771731
-4102	01649126	09750253
-4087	00077276	07135420
-4085	01368651	05072418
-4079	00077276	06024357
-4070	00166362	-771
-4069	0	-4572
-4069	01775973	-4572
-4069	01742587	-4572
-4069	0	-1206
-4069	0	-1707
-4052	01811792	09945970
-4052	00054373	09945970
-4038	01775163	00508925
-4038	01737017	00508925
-4038	01775163	05997592
-4038	01829006	05997592
-4030	00235191	-4339
-4027	00239960	06001982
-4024	0	-4429
-4024	0	-4807
-4022	00594989	03499424
-4022	01510674	07030830
-4021	01775973	07354565
-4021	00659537	10875146
-4014	01775973	07354565
-4014	00659537	-5134
-4009	01775973	-5007
-3983	00239960	05976600
-3982	01622769	10962839
-3981	01857455	04845672
-3981	00630133	-2604
-3980	0	-2291
-3976	00750517	05214053
-3966	01689327	-468
-3958	01775973	07354565
-3958	00659537	01136299
-3955	01775973	-2811
-3955	00692561	05479076
-3947	00826212	-3815
-3946	01775973	07539656
-3946	00659537	-2488
-3944	01775973	-4991
-3944	00759367	-4991
-3941	01775973	-4563
-3941	00659537	05449233
-3941	01538351	03499424
-3937	01775973	-4841
-3937	00750517	-4841
-3936	01368651	-2836
-3930	01788486	-2102
-3925	01775973	07135420
-3925	01077449	07135420
-3918	00235191	-1709
-3918	00235191	-2194
-3917	00377600	-1950
-3917	01823633	-1950
-3901	00166362	05956378
-3901	00239960	00585093
-3881	00249716	06368526
-3876	00439665	-3876
-3869	00063646	-2367
-3868	00944672	-4588
-3844	0	-4898
-3839	01779664	05368498
-3825	01775973	-4353
-3825	00697695	-4353
-3818	01775973	-3117
-3818	00692561	-85
-3815	00235191	-2290
-3807	01164896	06998898
-3802	00239960	05956378
-3801	01775973	-184
-3797	01154430	03010416
-3791	00235191	-4883
-3780	01712330	09552872
-3766	01456984	06119534
-3759	01775973	07114010
-3759	00692561	-3797
-3747	00077276	07354565
-3745	0	-2397
-3721	00369654	-2162
-3715	01578132	03080223
-3709	00430666	-751
-3706	01681144	00017954
-3706	01788486	00017954
-3706	0	04771731
-3706	00788109	-4107
-3701	00692561	04778525
-3681	00235191	-1016
-3679	01519748	00472484
-3678	0	05063005
-3678	01508689	10358851
-3671	01173875	-4849
-3671	01775973	03094749
-3671	00117078	03094749
-3663	01816635	06659860
-3658	00440138	-4787
-3656	01600942	07354565
-3656	01600942	05449233
-3632	00692561	-5134
-3631	0	-370
-3630	0	-3869
-3630	00249716	-3869
-3629	0	07354565
-3628	0	-4819
-3628	0	07483717
-3628	0	07270395
-3605	01722366	10873520
-3595	0	07400665
-3589	00647376	04504455
-3585	00883027	05449233
-3583	0	07232818
-3580	00235191	-5035
-3566	0	-548
-3561	01422262	06669293
-3545	01703298	-3477
-3544	01126603	04790774
-3544	01775973	04790774
-3538	00250254	07354565
-3532	00652168	00016185
-3530	01775973	07258194
-3530	01635578	-4369
-3526	00551826	-1993
-3514	01653223	-2142
-3511	00249716	00508925
-3508	00235191	-4599
-3503	00235191	-1057
-3501	0	07135420
-3496	00879857	-4747
-3493	01135997	03080223
-3493	01136484	03080223
-3483	0	-3566
-3483	01211759	-3566
-3482	01775973	-4230
-3482	00692561	-5026
-3465	00518436	10065207
-3434	01618684	06066212
-3431	01775973	-3585
-3431	01838273	-4441
-3423	01775163	04540345
-3423	01775973	04540345
-3423	0	04540345
-3411	00235191	07258194
-3401	01775973	-4904
-3400	00595179	07036038
-3397	00235191	-4778
-3395	01857455	03459836
-3395	01775973	03459836
-3395	00788109	03459836
-3384	00235191	-3918
-3337	01618684	04568501
-3317	01508080	-4243
-3311	00890988	03841705
-3301	00987038	07478389
-3300	00235191	-2510
-3300	01583295	-4656
-3297	01358938	07430196
-3282	00465761	07258194
-3278	00594989	06303974
-3275	0	06287351
-3269	00235191	-3017
-3258	01077449	-1737
-3258	00235191	07592357
-3251	01653223	04904589
-3238	00369654	04968965
-3238	01775973	-2811
-3238	00692561	-2811
-3219	0	07135420
-3216	00235191	-4143
-3215	00239960	00462318
-3215	01822108	00462318
-3212	01578132	06300934
-3209	00788109	09649598
-3209	01722366	09649598
-3203	00755606	-3335
-3202	00920424	-3050
-3199	0	10883946
-3198	01340005	03499424
-3188	00235191	05449233
-3184	0	01535151
-3181	0	07689380
-3165	01628838	-2907
-3164	01600942	07343952
-3150	00235191	-4318
-3139	0	-1133
-3130	01624484	-112
-3127	0	09853415
-3123	00652168	-2633
-3120	00239960	00626011
-3116	00430666	-3159
-3108	00235191	-264
-3107	01775973	00061322
-3101	0	07592357
-3093	01376117	-3028
-3087	0	-3477
-3083	01775973	07240288
-3083	01635578	-4975
-3061	00235191	-2033
-3058	01775973	06045616
-3056	01638892	-4925
-3049	01811792	05362628
-3049	00063646	05362628
-3049	01775973	06006256
-3049	01775973	-4716
-3044	01775973	07354565
-3044	00659537	03499424
-3029	01775973	07546224
-3029	00263886	07546224
-3024	00561791	-4309
-3020	01809405	06300934
-3018	00759367	06287351
-3017	00235191	07025870
-3008	01775973	07258194
-3008	01635578	-5134
-2977	00755606	-5016
-2974	01775973	-4106
-2973	00906733	-5068
-2964	00077276	07053509
-2957	00077276	07354565
-2946	01583087	07124158
-2942	01080919	03459836
-2933	01775973	04510165
-2932	01583087	05438613
-2915	00235191	-5110
-2907	00246253	10875146
-2894	0	05319899
-2857	01775973	07258194
-2857	01635578	-2305
-2855	01775973	07240288
-2855	00659537	05479076
-2842	00325575	06307482
-2825	00750517	-4841
-2825	01699803	-2189
-2816	0	-1290
-2816	01036035	-1290
-2795	01253107	-4414
-2795	0	-4414
-2757	01368651	-4360
-2749	00642112	03281918
-2748	01775973	-458
-2748	01838273	-5134
-2735	0	07354565
-2733	01809405	-4166
-2700	00239960	09642587
-2700	01164714	09642587
-2689	00788109	03074890
-2689	01136484	03074890
-2689	00325575	03296615
-2675	00235191	-2845
-2659	0	-2023
-2632	01602202	10891500
-2631	00169694	-4196
-2626	00682542	-3814
-2611	0	-2741
-2582	00750517	-1672
-2575	01775973	04778525
-2575	00673320	04778525
-2572	01456984	09403023
-2571	00696267	07232818
-2564	01649126	07658488
-2564	00447862	07085250
-2563	01785787	-5134
-2547	00235191	-1639
-2538	00483900	06268839
-2537	01775163	05333921
-2530	00430666	-2482
-2520	0	07689380
-2510	00235191	-1718
-2493	00239960	00585093
-2489	00091645	03499424
-2486	01474694	03438292
-2486	0	03438292
-2486	00156574	03438292
-2477	01775973	05321825
-2473	01775163	04409604
-2448	00759367	-4773
-2448	01114042	04041746
-2435	01154430	06287351
-2430	00235191	07258194
-2430	0	-1573
-2430	01077449	-5134
-2419	00646401	-709
-2414	01340005	03499424
-2412	00235191	-618
-2382	01164896	-2475
-2363	00788109	03856995
-2362	00077276	07297767
-2359	00642112	00788240
-2349	01775973	07354565
-2349	00659537	-4941
-2342	0	-3628
-2340	00235191	07127521
-2337	01775973	-1816
-2337	01775973	-593
-2305	01775973	-4910
-2305	01691743	-4910
-2305	00235191	00695744
-2296	01775973	07354565
-2296	01628668	07354565
-2292	01643531	10850147
-2292	00401762	07689380
-2292	01775973	07689380
-2290	00235191	-4769
-2285	00235191	-3428
-2281	00239960	00617685
-2267	01775973	07232818
-2267	00692561	-5084
-2221	01775973	07354565
-2221	00659537	09824793
-2219	01211759	10061309
-2194	00235191	-4587
-2193	01775973	04114572
-2190	00594989	03499424
-2188	01775973	-4179
-2188	00595179	-4179
-2173	01775973	-2159
-2173	0	-2159
-2167	00744139	-2913
-2160	00541774	06239374
-2141	01741671	03726488
-2118	01368651	06708950
-2106	0	-5114
-2103	0	-3477
-2102	0	-124
-2090	00111859	-4564
-2086	01775973	00017954
-2075	01775163	03229963
-2075	00556026	03229963
-2052	00909621	05165229
-2038	01838273	-3859
-2022	00594989	03499424
-2003	01775973	07240288
-2003	01838273	-5134
-1990	01775973	-5010
-1990	00540739	-5010
-1987	01280404	05211602
-1982	00239960	06001982
-1980	01358938	-1990
-1980	00755606	05956378
-1970	01725008	-5026
-1970	00755606	-5134
-1969	00077276	07082144
-1951	00594989	03499424
-1941	01707058	05975241
-1925	00696267	-3990
-1925	01456984	-3990
-1923	00337013	04883282
-1913	0	-2894
-1913	0	-4722
-1880	01775973	06275359
-1877	00235191	-4765
-1865	00235191	-3681
-1859	00750517	-4737
-1846	01173875	00358063
-1830	00250254	-125
-1819	01775973	05459242
-1810	01585711	09560583
-1809	01775973	04927772
-1807	01857455	07623193
-1803	0	06287351
-1774	00235191	-2915
-1753	01669634	00622063
-1738	00077276	07354565
-1737	01136484	-3479
-1736	01221002	00144739
-1734	01131591	10876395
-1730	00788109	00607299
-1718	00235191	-1774
-1709	00235191	-2396
-1704	01775973	05167497
-1665	01583295	-1366
-1664	01513366	00517391
-1647	00652168	-4401
-1641	01829600	09926856
-1640	01112995	06024128
-1639	00235191	-3503
-1629	01775973	07230884
-1629	00692561	-4966
-1609	01510674	-693
-1581	0	-2611
-1567	00662608	06232231
-1567	0	06232231
-1562	00235191	-4859
-1561	00646401	-3801
-1525	00460650	04568501
-1511	01775973	06315687
-1511	00788109	06315687
-1507	00063646	06279444
-1494	01763262	04782793
-1491	01600942	06669293
-1485	01669634	00610417
-1454	01775973	-4234
-1454	00377885	-3251
-1427	0	05649725
-1426	01625416	-1206
-1426	01692292	-1206
-1422	01340005	03499424
-1392	00077276	07354565
-1375	00812388	-4408
-1367	01367732	09580808
-1361	01775163	07483717
-1356	01857455	03731027
-1356	00483900	03731027
-1328	01775163	10843624
-1328	00397666	10843624
-1313	0	05167497
-1313	01775973	05167497
-1309	01015085	06287351
-1299	01245362	-4759
-1264	00150444	00804120
-1250	0	-5114
-1206	0	04540636
-1206	01775163	04540636
-1206	01498703	04540636
-1197	00235191	-4810
-1190	00482838	07592357
-1189	01474694	05224721
-1186	00696267	05020360
-1171	01775973	05277178
-1171	01164896	05277178
-1167	01797749	-2362
-1167	01114042	-2362
-1165	01775973	05167497
-1162	00235191	07154377
-1133	0	-197
-1133	01583087	-197
-1118	00594839	-5074
-1114	01775973	-2942
-1114	00788109	-2942
-1114	01048914	-2942
-1102	00239960	10962839
-1094	01775973	-1920
-1094	00692561	03010416
-1078	00601722	-4623
-1077	00903723	00610417
-1063	01111638	05362628
-1060	00656960	05275813
-1060	01602202	05275813
-1057	00235191	-3508
-1035	01775973	05167497
-1027	01811792	05307729
-1016	00235191	-5106
-989	01775973	-2121
-989	00239960	-2121
-981	0	-4429
-980	01136484	-3246
-962	01561557	10917509
-933	00750517	07419862
-922	01775973	-4441
-922	01838273	-4441
-920	00111859	-5118
-916	01775973	05209017
-915	01114042	02685797
-895	01191194	02314279
-895	00682542	03159967
-895	00696267	00607299
-879	00659537	-3678
-875	00430666	00016185
-846	01775973	04758399
-833	0	-1227
-829	00235191	-3615
-826	01775973	05048562
-808	01775973	07258194
-808	00692561	-5134
-793	01164896	04831824
-763	00235191	-2207
-738	01842330	03965003
-732	01691743	-3854
-719	01510674	-3117
-718	00645379	00760227
-693	00430666	09422534
-690	0	04890314
-688	01603985	04778525
-688	00483900	04778525
-683	01015085	06382213
-681	01775973	06283013
-668	00397666	05211602
-665	01501559	00508925
-650	01343923	03499424
-629	01838273	-3952
-614	01348051	-5026
-603	01775973	-4042
-603	01838273	-4866
-594	0	04876596
-593	01859256	06315687
-593	01186514	06315687
-569	00077276	-2682
-565	01343923	03499424
-554	00561791	06024357
-543	00602606	-4316
-517	00750517	05975241
-514	00514894	03499424
-498	00235191	-802
-488	01367732	06303494
-468	00077276	05275813
-464	00235191	-4222
-442	00077276	06283013
-377	01775973	09824793
-377	01520955	09824793
-337	01775973	-2964
-337	01520955	-2964
-322	0	-4204
-289	0	07082144
-287	0	07135420
-285	00249716	-4830
-273	0	-2310
-251	0	04731849
-246	01775973	05449233
-246	01114042	05449233
-240	01036035	00617685
-238	01775973	-219
-238	01838273	-219
-229	00293860	-2345
-197	0	05211602
-184	01775973	10073471
-156	00401762	-2382
-124	00512630	-4950
-123	00920424	00367201
-115	00696267	-1913
-99	01775163	03938674
-99	01779664	03938674
-99	01112995	03938674
-94	01775973	-351
-94	01188481	-351
-80	01538351	03499424
-70	01775973	07258194
-70	00692561	-2493
-66	00250254	-5114
-40	01154430	06287351
-38	01456984	-5101
-23	01796995	05213933
-18	01775973	06381267
-18	01080919	06381267
4123	01645167	00508925
9457	01797749	07241412
13700	00103366	03990394
16185	00166362	00051907
16185	00239960	05976600
16185	0	-4995
16185	00545978	05010399
17954	01793793	-3949
17954	01793793	04750884
17954	01775973	00508925
17954	01368651	00508925
20056	01775973	03943113
34968	00781920	-3639
34968	01828422	00098007
34968	01775973	00098007
34968	00401762	00098007
51907	01841631	04505726
51907	01775163	06725397
51907	01443979	06725397
51907	01857455	10035141
51907	01037123	10035141
98007	00466852	10917509
111872	00788109	05209017
111872	00082064	-594
154800	01775973	10859852
154800	01652417	10859852
154800	01649126	10859852
160202	00430666	05000141
205135	01513366	04778525
205135	01775973	04533598
205135	00682542	04533598
205135	01793793	05054071
205135	00592685	05362628
205135	01118767	04927772
213518	01811792	05275813
213518	00466852	05275813
248167	01811792	-3865
248167	01788486	-3865
260095	00091848	06314878
261466	01508689	09449141
289269	01857455	03173458
289269	00788109	06239374
328496	01164896	-3743
358063	01775973	-297
377835	01173875	05441797
378579	01857455	07085250
378579	00466852	07085250
409314	01742587	00508925
415881	01857455	-2363
415881	00397666	-2363
468909	0	-4345
469856	00610889	04745575
471060	01508080	00118873
472484	01775973	-2224
472484	01141322	-5134
503611	01744324	00625655
503611	01636706	-375
503611	01136484	06239374
508925	01111638	-4655
508925	01669634	-4655
508925	01775973	00020056
508925	00430666	04927772
508925	01775973	-1963
508925	00377600	-1963
508925	01775973	05362628
508925	00377600	05362628
508925	01119504	05369177
508925	01508689	00607299
508925	01508689	05376578
508925	00788109	-3230
508925	01793793	-1499
508925	01775163	04790774
508925	00325575	02576928
508925	00696267	-1369
508925	0	-1369
508925	01811792	05369177
508925	01775163	05362628
508925	01036035	05362628
508925	00281123	-4857
508925	00471542	04546812
508925	00083947	04546812
508925	01857455	04778525
508925	01797749	04778525
508925	01626835	06368045
567704	0	-4513
574678	01775163	10917509
574678	01747342	10917509
595769	01775973	-430
595769	00091848	-430
596202	01775163	-4522
601385	01578625	04496504
604336	01775973	04731849
604336	01188481	04731849
605730	01590833	-1681
607299	00788109	06315687
607299	01852531	00605730
607299	01126603	-4849
607299	00448230	05616177
607693	00479979	-5065
607693	0	00607299
607693	00140363	05053336
610417	01868387	-1118
610417	0	-1118
625655	01744324	06143628
626011	01857455	-3930
626011	00696267	-2102
711063	01775973	07085250
760027	00683308	-704
779286	01775973	00607299
788240	01775973	05090163
788240	01133437	05090163
1136299	00696267	00782440
1195934	00401762	06311701
1214598	00436897	-1923
1214598	01857455	-1923
1214598	01722366	-1923
1436335	00788109	03856995
1535151	0	-939
1535151	00523234	-939
1637880	01119504	00626011
1637880	0	-4021
1637880	00325575	-1264
1661550	00235191	10048803
1665222	00630133	05325365
2253645	01775163	05441797
2264436	01857455	10969750
2264436	01775973	10969750
2264436	0	10969750
2363665	00258652	03482557
2476046	01500099	04772420
2476046	0	04772420
2479780	01811792	00248167
2479780	00439665	00248167
2481557	01784619	00153919
2481557	00622132	-5101
2488140	01042567	07085250
2576928	01649126	04927772
2576928	00118326	04927772
2641840	00642112	02716453
2644452	01775163	-2689
2644452	01080919	-2689
2644452	0	03074890
2661119	00788109	-3704
2672959	01775973	-442
2672959	00430666	-442
2678015	01164896	02678015
2685797	00599940	06724431
2685797	01420490	06724431
2716224	01775973	07354565
2716224	01628668	07354565
2767450	01857455	06315687
2767450	01089750	06315687
2799757	0	10883946
2862602	01603572	03172719
2862602	01737017	03952527
2954440	0	-5114
2954440	00250254	-5114
3008618	01775973	-2984
3008618	01474694	-3467
3074890	01080919	-3931
3074890	01775973	-3931
3074890	00696267	-351
3094749	01173875	07240707
3094749	01640620	07085250
3142093	01775973	00508925
3189831	01793793	04949838
3218772	01856887	-251
3218772	00788109	09946775
3227261	01615757	04948541
3227261	01195060	04948541
3318070	00759367	06383691
3318070	01368651	06741251
3431121	00937138	-3162
3435902	01328739	07197309
3459836	01825574	03459836
3459836	01508689	05381135
3459836	01508689	05321825
